start,end,program_name,description,energy_note,config,calendar,tags,primary_class,all_flags,ambiguous,url
2023-09-21T09:00:00-07:00,2023-09-21T19:00:00-07:00,HXRSS Checkout,HXRSS Checkout,"(8.0 GeV, 10.491 GeV, 11.418 GeV) +XRT Spectrometer","5.5 keV, 9.95-11.4 keV",NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=N3N1MmF2ZjZoZmk1czMyZnZxdmx1MTIydDggajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-09-27T21:00:00-07:00,2023-09-28T03:00:00-07:00,HXRSS + SASE Pedestal,HXRSS + SASE Pedestal,(10.491 GeV) +XRT Spectrometer,9.5 keV,NC-XRT,,self_seed,self_seed;sase_explicit,False,https://www.google.com/calendar/event?eid=M2dpc3VqcDAybzdkaWZ2YWdsNWd2Mjh1dDMgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-10-11T12:00:00-07:00,2023-10-11T20:00:00-07:00,Seeding with Pedestal,Seeding with Pedestal,10.491 GeV (+XRT Spectrometer),9.5 keV,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MWJ0cGk1ZDdkcDIwbm9laXIwNWN2cHExY28gajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-10-24T21:00:00-07:00,2023-10-25T03:30:00-07:00,"Tune 9.5 keV, then Seeding with Pedestal","Tune 9.5 keV, then Seeding with Pedestal",10.515 GeV (+XRT Spectrometer),,NC-XRT,,self_seed,self_seed;setup_tune,False,https://www.google.com/calendar/event?eid=NTlsYXZtZDNzMGg1dXVpZjFwNnFqMjZyM2sgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-10-26T18:00:00-07:00,2023-10-27T06:00:00-07:00,MEC Checkout,Deliver to MEC,,9.5 keV Seeded,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M2thZjhsZmhodXVuOW9uZmMzaGYzZGViazQgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2023-11-01T22:00:00-07:00,2023-11-02T03:30:00-07:00,Restore/tune 9.5 keV +HXRSS,Restore/tune 9.5 keV +HXRSS,10.515 GeV,,NC-XRT,,self_seed,self_seed;setup_tune,False,https://www.google.com/calendar/event?eid=M3JmODdpNmhpdW1lYTY4NjFsdnEwa2QxdWIgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-11-16T08:00:00-08:00,2023-11-16T16:30:00-08:00,CBXFEL Seeding Tests,CBXFEL Seeding Tests,10.697 GeV (+XRT Spectrometer),9.831 keV,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NGhmNDhhaXN2ajBpbjBzcTR0OTRnOWs3YWkgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-02-14T19:00:00-08:00,2024-02-15T03:00:00-08:00,HXRSS Checkout,HXRSS Checkout,"10.178 GeV, +XRT Spectrometer",8.9 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=NjhwM2FkajNjb3I2MmJiNWNoaTM2YjlrNzBvajZiOW82OWo2NGI5cDZzcTMwbzlwNmtwNjRlMzY3NCBqOThlOTdjNmc3bGdubzNhaHJtMzYxZzFkY0Bn
2024-03-08T19:00:00-08:00,2024-03-09T03:00:00-08:00,HXRSS Checkout,HXRSS Checkout,10.235 GeV,9 keV,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MW5qYWFkNGQ1c3F1MWJoMHRjcDQ3bXVxdTcgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-03-28T10:00:00-07:00,2024-03-28T15:00:00-07:00,HXRSS Setup,HXRSS Setup,"9.77 GeV, +XRT Spectrometer",8.2 keV,NC-XRT,,self_seed,self_seed;setup_tune,False,https://www.google.com/calendar/event?eid=MDNxMTZ0YzZ2M2ZuOWZidGFtaWkyc3V2NjYgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
